OSEBuildingID,DataYear,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comment,ComplianceStatus,Outlier,Latitude,Longitude,ZipCode,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUI(kBtu/sf)_diff1516,SiteEUIWN(kBtu/sf)_diff1516,SourceEUI(kBtu/sf)_diff1516,SourceEUIWN(kBtu/sf)_diff1516,SiteEnergyUse(kBtu)_diff1516,SiteEnergyUseWN(kBtu)_diff1516,SteamUse(kBtu)_diff1516,Electricity(kWh)_diff1516,Electricity(kBtu)_diff1516,NaturalGas(therms)_diff1516,NaturalGas(kBtu)_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
26726,2015,mixeduseproperty,2,1900,1.0,3.0,22480,0,22480,,34.8,34.8,109.4,109.4,1003659.0,1003659.0,0.0,294156.0,1003701.0,0.0,0.0,0.0,No,,Compliant,,47.59900284,-122.3272934,98104.0,7.0,0.12,-0.9000003800000016,-2.399999619999999,-2.7999984700000056,-7.60000153,7593.0,67456.375,0.0,2224.8125,7548.0,0.0,0.0,0.0600000000000005,0.14
26728,2015,hotel,2,1925,1.0,4.0,33018,0,33018,46.0,167.3,185.1,305.7,320.1,4912520.0,5434227.0,0.0,535349.0,1826686.0,30859.0,3085910.0,0.0,No,,Compliant,,47.59852889,-122.3267445,98104.0,176.63,5.11,1.5999992399999954,0.29999847000000557,5.099996900000008,0.899996900000005,21448.6875,50899.3125,0.0,6285.593800000002,21428.0,0.0,0.0,0.1499999999999999,0.09000000000000001
26731,2015,small-andmid-sizedoffice,2,1970,1.0,2.0,26510,0,26510,91.0,31.7,31.7,92.9,92.9,975721.0,975721.0,0.0,257604.0,878981.0,968.0,96777.0,0.0,No,,Compliant,,47.59624588,-122.3254469,98134.0,11.27,0.28,-8.700001529999994,-13.799999999999997,-8.800000000000011,-13.10000310000001,-204480.75,-89863.0,0.0,1012.5938000000024,3426.0,-2079.070312,-207937.0,-11.020000000000003,-0.33000000000000007
26759,2015,non-refrigeratedwarehouse,4,1938,1.0,1.0,40028,0,40028,78.0,19.4,19.4,60.7,60.7,962238.0,962238.0,0.0,280930.0,958572.0,37.0,3706.0,0.0,No,,Compliant,,47.65414835,-122.3262458,98105.0,6.88,0.07,0.3999999999999986,-0.6000003800000009,0.9999969499999963,-1.6999969499999992,14326.125,77779.75,0.0,4199.0,14277.0,0.0,0.0,0.10000000000000142,0.09
26761,2015,small-andmid-sizedoffice,4,2007,1.0,3.0,44510,18228,26282,19.0,87.8,90.1,275.8,282.8,2308120.0,2367064.0,0.0,676471.0,2308216.0,0.0,0.0,0.0,No,,Compliant,,47.65376324,-122.3271766,98105.0,16.09,0.14,-5.700001529999994,-7.500001529999992,-18.400003099999992,-22.19999390000001,-1001234.0,-388779.0,0.0,-302043.75,-1030974.0,293.55956999999944,29338.0,-5.6299999999999955,0.15999999999999998
26773,2015,worshipfacility,5,1954,1.0,1.0,21624,0,21624,78.0,29.3,33.9,59.9,67.2,633536.0,733065.0,0.0,88499.0,301971.0,3316.0,331578.0,0.0,Yes,,Compliant,,47.71705466,-122.2857883,98125.0,19.72,0.85,29.400012199999992,17.200006099999996,48.99997559999997,40.899987800000076,935652.0,1379114.0,0.0,81140.25,276597.0,6587.5859400000045,658803.0,36.91999999999996,1.9799999999999986
26808,2015,k-12school,6,1970,1.0,1.0,42239,0,42239,71.0,48.5,58.5,100.1,110.6,2196843.0,2649612.0,0.0,311941.0,1064387.0,11325.0,1132500.0,0.0,Yes,,Compliant,,47.6763096,-122.329361,98115.0,67.57,1.49,5.100006100000002,1.900006100000013,21.10001219999998,17.699993900000038,105710.5,200548.5,0.0,46612.40629999997,158989.0,-533.0898400000005,-53333.0,-1.7199999999999989,0.18999999999999995
26821,2015,sps-districtk-12,6,1925,1.0,3.0,49234,0,49234,92.0,26.2,32.1,62.4,72.2,1335355.0,1639480.0,0.0,250219.0,853781.0,4816.0,481610.0,0.0,No,,Compliant,,47.66808757,-122.3271666,98105.0,31.53,0.57,7.000006100000007,7.000006100000007,22.200000000000045,22.200000000000045,231679.0,231679.0,0.0,67900.875,231453.0,0.0,0.0,1.6099999999999994,0.76
26833,2015,small-andmid-sizedoffice,2,1993,1.0,3.0,21600,0,21600,,77.4,74.7,183.6,174.9,1672142.0,1612514.0,0.0,309836.0,1057205.0,6150.0,614981.0,0.0,No,,Compliant,,47.59810187,-122.3259923,98104.0,40.03,1.64,-4.099999239999995,-4.499998470000001,-13.199996900000002,-13.4999969,-122914.75,-24106.5,0.0,-37574.8125,-128246.0,52.54052700000011,5289.0,-0.620000000000001,0.10999999999999999
26838,2015,hotel,2,1910,1.0,5.0,40552,0,40552,99.0,28.7,35.4,41.6,48.7,1162131.0,1435704.0,0.0,65590.0,223803.0,9383.0,938337.0,0.0,No,,Compliant,,47.59985908,-122.325981,98104.0,51.4,1.24,17.49999847,18.100001529999997,42.0,43.4999969,-31190.75,51744.875,0.0,-14793.093700000027,-50516.0,192.45996099999957,19284.0,0.6699999999999982,0.13
26847,2015,small-andmid-sizedoffice,2,1909,1.0,3.0,31432,0,31432,,45.4,45.4,142.5,142.5,1426023.0,1426023.0,0.0,417944.0,1426082.0,0.0,0.0,0.0,No,,Compliant,,47.60104706,-122.3254265,98104.0,9.94,0.12,-0.7999992399999982,-1.7000007600000018,-2.200000000000003,-5.199996949999999,-53515.375,25068.75,0.0,-15684.375,-53601.0,0.0,0.0,-0.3800000000000008,0.08
26849,2015,retailstore,2,1917,1.0,2.0,24550,0,24550,100.0,7.4,9.4,14.2,16.3,181491.0,231221.0,0.0,22070.0,75306.0,1062.0,106188.0,0.0,Yes,,Compliant,Low Outlier,47.59946486,-122.3246796,98104.0,6.16,0.24,-0.5000007599999989,-2.5999992399999954,-1.6999984999999924,-8.0,-15526.25,55649.5,0.0,-4550.6875,-15575.0,0.0,0.0,-0.10000000000000142,0.16000000000000003
26870,2015,k-12school,4,2000,1.0,2.0,61052,0,61052,84.0,35.9,39.7,93.7,97.7,2189030.0,2424446.0,0.0,479493.0,1636098.0,5530.0,553000.0,0.0,Yes,,Compliant,,47.65702213,-122.3240145,98105.0,40.78,0.55,-0.5,-1.7999992399999982,-1.4000000000000057,-5.500001529999992,-12983.6875,5878.125,0.0,-3805.2031000000134,-13013.0,0.0,0.0,-0.08999999999999986,0.1
26883,2015,other,3,1908,1.0,3.0,25864,0,25864,,30.2,39.1,41.4,51.8,656980.0,850752.0,0.0,29618.0,101060.0,5559.0,555924.0,0.0,No,,Compliant,,47.602844,-122.3145859,98122.0,30.23,1.15,-0.10000038000000089,-0.8000000000000007,-1.199998469999997,-2.900003049999995,-11868.25,165677.25,0.0,-16574.625,-56675.0,447.0097660000001,44684.0,1.980000000000004,0.13
26924,2015,mixeduseproperty,2,2005,1.0,2.0,29508,7120,22388,,82.6,103.6,150.8,175.9,1844825.0,2315310.0,0.0,200881.0,685436.0,11594.0,1159418.0,0.0,No,,Compliant,,47.60135546,-122.3201082,98122.0,66.35,2.15,-2.199987799999974,-10.800012200000026,-3.7000121999999465,-12.799975600000039,-70373.0,234009.0,0.0,-6174.375,-21298.0,-493.06445000000167,-49306.0,-2.759999999999991,0.6200000000000001
26930,2015,seniorcarecommunity,3,1987,1.0,2.0,74840,0,74840,48.0,112.8,118.4,231.3,241.6,8442782.0,8860011.0,0.0,1184474.0,4041593.0,44014.0,4401357.0,0.0,No,,Compliant,,47.60132366,-122.3107558,98122.0,261.93,3.27,2.0000015299999987,0.10000000000000142,6.300001500000008,0.20000310000000354,56054.625,144507.75,0.0,16428.593799999973,56013.0,0.0,0.0,0.3899999999999997,0.16
26933,2015,other,3,1913,1.0,3.0,20992,0,20992,,64.7,83.0,104.1,123.3,1997115.0,2562520.0,0.0,156813.0,535067.0,14621.0,1462070.0,0.0,No,,Compliant,,47.60133568,-122.3098298,98122.0,81.38,3.77,26.59999924,28.00000153,31.00000153,31.700000000000003,997554.5,1303209.25,0.0,16613.296899999987,56667.0,9409.02344,940871.0,50.36,1.3900000000000001
26939,2015,k-12school,3,1925,1.0,2.0,22344,0,22344,49.0,62.0,75.9,112.8,127.4,1386331.0,1695951.0,0.0,149440.0,509910.0,8764.0,876442.0,0.0,Yes,,Compliant,,47.60329437,-122.3059529,98122.0,50.1,2.14,-0.6999996199999998,-1.5,-2.0999999999999943,-4.699996949999999,-15557.6875,15458.5,0.0,-4559.406199999998,-15583.0,0.0,0.0,-0.11000000000000032,0.1
26956,2015,college/university,3,1921,1.0,3.0,31900,0,31900,,93.6,113.7,164.7,185.8,2433777.0,2956523.0,0.0,242062.0,825950.0,16079.0,1607861.0,0.0,No,,Compliant,,47.62533653,-122.3230355,98102.0,91.15,2.75,-1.8000015299999959,-4.899999999999999,-1.8999984699999999,-7.799999999999997,-256595.5,297016.0,0.0,-1354.5,-4769.0,-2519.9404300000006,-251973.0,-13.420000000000002,0.020000000000000018
26961,2015,other,6,1950,1.0,2.0,29417,0,29417,,47.9,56.8,97.0,106.4,1423687.0,1688901.0,0.0,194997.0,665356.0,7584.0,758358.0,0.0,No,,Compliant,,47.68469112,-122.3828189,98117.0,44.91,1.43,2.7000007600000018,2.7000007600000018,8.60000153,8.60000153,84651.6875,84651.6875,0.0,24810.093799999973,84617.0,0.0,0.0,0.5899999999999999,0.12
26986,2015,supermarket/grocerystore,1,1997,1.0,1.0,31841,0,31841,,383.3,409.4,802.1,824.9,12204922.0,13034804.0,0.0,1784427.0,6088718.0,61165.0,6116456.0,0.0,No,,Compliant,,47.58196731,-122.384804,98116.0,367.29,10.71,1.3000015299999959,-0.30000152999999585,3.599998499999998,-2.1000015000000047,29666.8125,82489.0,0.0,7826.203100000013,26671.0,30.02001949999999,2964.0,0.33999999999999986,0.13
26994,2015,mixeduseproperty,3,1988,1.0,2.0,21036,0,21036,,125.0,132.7,259.6,267.7,2630101.0,2792341.0,0.0,378628.0,1291931.0,13382.0,1338224.0,0.0,No,,Compliant,,47.62696595,-122.2916093,98112.0,80.08,3.54,1.2999999999999972,-1.2999984700000056,1.800001530000003,-5.099999999999994,29571.0,99113.5,0.0,1761.7968999999866,5990.0,235.10961899999984,23561.0,1.2899999999999991,0.14
26997,2015,mixeduseproperty,4,1999,1.0,2.0,32928,0,32928,11.0,165.1,165.1,518.3,518.3,5420552.0,5420552.0,0.0,1588673.0,5420777.0,0.0,0.0,0.0,Yes,,Compliant,,47.66282315,-122.317772,98105.0,37.79,0.44,13.599998470000003,13.39999847,42.700006099999996,42.00000610000001,658832.75,731459.75,0.0,193092.3125,658806.0,0.0,0.0,4.590000000000001,0.36
27007,2015,worshipfacility,4,1954,1.0,2.0,20039,0,20039,99.0,6.1,6.1,19.1,19.1,122156.0,122156.0,0.0,35802.0,122161.0,0.0,0.0,0.0,No,,Compliant,,47.6615423,-122.2787693,98105.0,0.85,0.02,1.1999984700000041,-1.2000007600000018,2.599996950000005,-2.7999984700000056,31389.0,112629.75,0.0,4666.796899999987,15902.0,155.1000979999999,15466.0,0.9299999999999997,0.10999999999999999
27008,2015,k-12school,4,1928,1.0,2.0,54943,0,54943,95.0,34.5,45.7,60.0,73.5,1976400.0,2613874.0,0.0,190504.0,650027.0,13264.0,1326400.0,0.0,Yes,,Compliant,,47.66211315,-122.2778902,98105.0,74.98,1.31,0.6999992399999968,-0.3000000000000007,2.4000000000000057,-0.899996950000002,17923.5,57496.125,0.0,5252.906300000002,17896.0,0.0,0.0,0.1299999999999999,0.1
27013,2015,non-refrigeratedwarehouse,2,1960,1.0,1.0,44476,0,44476,34.0,28.5,28.5,81.0,81.0,1177257.0,1177257.0,0.0,295252.0,1007440.0,1699.0,169859.0,0.0,No,,Compliant,,47.54762719,-122.3274953,98108.0,16.04,0.26,1.9999969499999963,0.9000015299999973,-0.09999999999999432,-1.1999969000000021,53820.5,87035.0,0.0,-8087.5,-27631.0,814.4589799999994,81414.0,4.13000000000001,0.33999999999999986
27016,2015,small-andmid-sizedoffice,2,1969,1.0,1.0,35017,0,35017,56.0,47.3,50.9,121.5,125.3,1418400.0,1526939.0,0.0,302707.0,1032877.0,3856.0,385565.0,0.0,No,,Compliant,,47.54493204,-122.3253747,98108.0,27.68,0.66,0.8999992399999996,2.3999992399999996,-0.09999847000000273,1.7000007600000018,32540.0,81826.875,27984.406300000002,-5621.703100000013,-19205.0,237.5,23736.0,3.289999999999999,0.16999999999999998
27080,2015,worshipfacility,3,1963,1.0,2.0,22952,0,22952,98.0,20.1,25.6,33.2,39.9,462192.0,586980.0,0.0,38901.0,132736.0,3295.0,329462.0,0.0,No,,Compliant,,47.58667585,-122.302109,98144.0,18.42,0.78,-1.099999239999999,-2.4999992399999975,-3.60000153,-7.899996950000002,-24551.0,7993.1875,0.0,-7195.593699999998,-24571.0,0.0,0.0,-0.17000000000000037,0.09
27117,2015,non-refrigeratedwarehouse,2,1976,1.0,1.0,21040,0,21040,38.0,28.7,29.7,59.3,62.4,604591.0,625014.0,0.0,85972.0,293348.0,3113.0,311256.0,0.0,No,,Compliant,,47.54479405,-122.3268865,98108.0,18.58,0.82,-1.7000015299999944,-3.800000760000003,-2.800001530000003,-4.900000000000006,-247826.5,68341.5,0.0,-17027.625,-58199.0,-1897.4082000000017,-189729.0,-10.47999999999999,0.0
27122,2015,non-refrigeratedwarehouse,2,1951,1.0,2.0,28032,0,28032,61.0,35.2,34.6,71.4,69.3,1056740.0,1037332.0,0.0,144640.0,493531.0,5632.0,563229.0,0.0,No,,Compliant,,47.54496192,-122.3275978,98108.0,33.35,1.11,0.3000003800000002,-1.7000003800000023,-0.30000152999999585,-3.60000153,7048.0,69712.8125,0.0,-2127.6015599999955,-7274.0,143.1696780000002,14308.0,0.7099999999999991,0.09999999999999998
27131,2015,distributioncenter,2,1974,1.0,1.0,25620,0,25620,83.0,18.1,18.6,34.8,36.4,463371.0,475977.0,0.0,56888.0,194109.0,2693.0,269270.0,0.0,No,,Compliant,,47.54345532,-122.327711,98108.0,15.65,0.58,1.0000003799999995,-1.2000003800000023,3.39999847,-3.699996949999999,34476.5,140675.375,0.0,10104.296899999987,34443.0,0.0,0.0,0.2400000000000002,0.10999999999999999
27141,2015,non-refrigeratedwarehouse,2,1992,1.0,3.0,33238,0,33238,11.0,53.2,53.2,167.1,167.1,1769137.0,1769137.0,0.0,518504.0,1769210.0,0.0,0.0,0.0,No,,Compliant,,47.59757258,-122.32224539,98104.0,12.33,0.14,1.7999992399999982,0.20000076000000178,5.7999969499999935,0.7999969499999935,164530.75,331397.75,0.0,48220.6875,164439.0,0.0,0.0,1.1399999999999988,0.12
27142,2015,k-12school,3,1912,1.0,4.0,27800,0,27800,8.0,107.0,120.8,210.1,222.3,1187058.0,1339654.0,0.0,152071.0,518887.0,6682.0,668192.0,0.0,No,,Compliant,,47.60745512,-122.3254102,98104.0,39.1,1.33,0.5000015299999987,-0.6999992399999968,1.5000031000000007,-2.299993900000004,19957.0,115906.125,0.0,5848.6875,19888.0,0.0,0.0,0.1399999999999988,0.14
27145,2015,largeoffice,7,2000,1.0,6.0,706176,116827,589349,78.0,59.5,59.5,186.8,186.8,13256662.0,13256662.0,0.0,3885305.0,13257211.0,0.0,0.0,0.0,No,,Compliant,,47.60322492,-122.3338301,98104.0,92.42,0.05,11.299998470000002,9.800001529999996,35.5000031,30.899996900000005,303420.875,353267.31299999997,0.0,88926.90629999997,303393.0,0.0,0.0,2.1100000000000003,0.18
27162,2015,supermarket/grocerystore,1,1998,1.0,1.0,33706,0,33706,24.0,275.9,294.1,655.0,674.2,8758063.0,9337022.0,0.0,1626484.0,5549794.0,32085.0,3208500.0,0.0,No,,Compliant,,47.54447738,-122.3862101,98136.0,209.09,5.5,16.99999847,24.9,22.599999239999995,30.89999847,446359.0,654410.125,0.0,17721.601559999996,60457.0,3858.580078,385893.0,20.919999999999998,0.83
27184,2015,mixeduseproperty,7,1961,1.0,2.0,37600,0,37600,,31.2,37.9,55.9,66.3,1174197.0,1426197.0,0.0,121795.0,415582.0,7586.0,758631.0,0.0,No,,Compliant,,47.65523769,-122.3711684,98119.0,43.19,1.1,7.600000024865494e-07,-0.6999992399999968,-0.09999695000000486,-2.299999999999997,-855.1875,48609.125,0.0,-250.40619999999763,-878.0,0.0,0.0,0.0,0.1
27205,2015,k-12school,5,1954,1.0,1.0,42128,0,42128,87.0,40.2,46.5,85.0,95.4,1695009.0,1958345.0,0.0,252699.0,862245.0,8328.0,832800.0,0.0,No,,Compliant,,47.70614609,-122.3612496,98177.0,50.24,1.1,0.6000000000000014,-0.20000076000000178,2.099996950000005,-0.8000030500000008,15146.1875,56064.6875,0.0,4439.203100000013,15122.0,0.0,0.0,0.10999999999999943,0.10999999999999999
27231,2015,k-12school,6,1932,1.0,2.0,44753,0,44753,84.0,53.2,70.5,83.5,105.3,2476833.0,3283592.0,0.0,180168.0,614759.0,18621.0,1862100.0,0.0,Yes,,Compliant,,47.68585535,-122.3890484,98117.0,103.18,2.25,0.0,-1.099999239999999,-0.09999695000000486,-3.700000000000003,-338.3125,30080.625,0.0,-99.09369999999763,-367.0,0.0,0.0,0.0,0.09000000000000001
27244,2015,other,3,1912,1.0,3.0,33708,0,33708,,22.4,22.4,60.5,60.5,753784.0,753784.0,138504.0,171825.0,586291.0,290.0,29014.0,0.0,No,,Compliant,,47.61316841,-122.3224869,98122.0,16.32,0.41,0.8999999999999986,2.0000003799999995,1.1000000000000014,2.2999969500000006,21003.6875,45679.0,0.0,378.3984000000055,1273.0,197.17999269999996,19713.0,1.0599999999999996,0.14
27303,2015,other,5,1948,1.0,2.0,47237,0,47237,,126.7,126.7,397.7,397.7,6036588.0,6036588.0,0.0,1769223.0,6036839.0,0.0,0.0,0.0,No,,Compliant,,47.73368341,-122.3136676,98155.0,42.08,0.34,2.0000007600000025,2.0000007600000025,6.400000000000006,6.399996950000002,42534.125,63396.1875,0.0,12465.703100000013,42512.0,0.0,0.0,0.2999999999999994,0.12
27365,2015,k-12school,6,1989,1.0,2.0,57298,0,57298,82.0,31.0,36.7,97.3,115.3,1886007.0,2235509.0,0.0,552757.0,1886085.0,0.0,0.0,0.0,Yes,,Compliant,,47.67344878,-122.3917736,98107.0,13.15,0.09,0.9999992400000011,-0.6000015300000001,3.2000031000000035,-1.9000030999999922,38722.5,126689.875,0.0,11348.906299999973,38667.0,0.0,0.0,0.2699999999999996,0.16
27378,2015,supermarket/grocerystore,4,1997,1.0,1.0,76585,38585,38000,16.0,338.3,354.4,784.3,792.2,14019615.0,14689893.0,0.0,2494377.0,8511168.0,55088.0,5508800.0,0.0,No,,Compliant,,47.68194711,-122.3169626,98115.0,351.9,4.12,2.9999996200000005,0.7999996199999977,9.60000153,4.10000153,81301.8125,81301.8125,0.0,24705.898400000005,84283.0,-30.409912000000077,-2996.0,0.41999999999999993,0.07000000000000006
27381,2015,worshipfacility,4,1938,1.0,3.0,26373,0,26373,94.0,19.6,19.6,38.2,38.2,517877.0,517877.0,0.0,65068.0,222021.0,2959.0,295865.0,0.0,No,,Compliant,,47.66285518,-122.3149251,98105.0,17.26,0.62,0.3000007600000032,-7.600000024865494e-07,1.0999984700000027,0.09999847000000273,7564.593799999973,43741.59379999997,0.0,2216.7968999999866,7546.0,0.0,0.0,0.06000000000000005,0.08
27389,2015,small-andmid-sizedoffice,3,1956,6.0,2.0,75868,0,75868,,40.5,42.4,127.3,133.0,3075425.0,3213768.0,0.0,901356.0,3075553.0,0.0,0.0,0.0,No,,Compliant,,47.60183209,-122.2840706,98122.0,21.44,0.11,3.5000015299999987,2.7000007600000018,6.60000153,4.600003049999998,77105.625,139260.3125,0.0,9251.296900000001,31548.0,455.47998000000007,45541.0,2.6400000000000023,0.20000000000000007
27406,2015,mixeduseproperty,3,1947,1.0,2.0,21656,0,21656,,85.0,94.2,161.1,170.8,1840259.0,2040000.0,0.0,218292.0,744845.0,10954.0,1095445.0,0.0,No,,Compliant,,47.62159798,-122.3123112,98112.0,63.37,2.78,-14.299999999999997,-19.299996949999993,-22.30000609999999,-29.19999390000001,-2836758.0,-2982952.0,0.0,-203775.5,-695764.0,-21414.53516,-2141480.0,-118.57999999999998,-0.16999999999999993
27455,2015,distributioncenter,7,1921,1.0,3.0,23040,0,23040,,22.7,28.6,71.4,89.7,524053.0,658042.0,0.0,153591.0,524074.0,0.0,0.0,0.0,No,,Compliant,,47.63327691,-122.3627781,98119.0,3.65,0.06,-1.5999996199999984,-2.8999992399999996,-5.000001529999992,-9.000001529999992,-45052.0,-200.875,0.0,-13204.093699999998,-45084.0,0.0,0.0,-0.3100000000000005,0.10999999999999999
27456,2015,other,7,1956,1.0,2.0,36771,0,36771,,157.8,153.8,495.4,482.9,5499121.0,5360060.0,0.0,1611700.0,5499349.0,0.0,0.0,0.0,No,,Compliant,,47.63256835,-122.3614257,98119.0,38.34,0.4,-0.8999996199999991,-1.5999996199999984,-2.4999984700000084,-5.0,-32394.125,7006.375,0.0,-9494.296899999987,-32430.0,0.0,0.0,-0.23000000000000043,0.09
27482,2015,non-refrigeratedwarehouse,1,1977,1.0,1.0,24024,0,24024,,14.9,16.4,46.8,51.4,357915.0,393428.0,0.0,104899.0,357930.0,0.0,0.0,0.0,No,,Compliant,,47.53092023,-122.3277723,98108.0,2.5,0.04,4.700000380000002,4.199999239999997,14.700000000000003,13.100003049999998,151952.8125,206337.125,0.0,44535.0938,151924.0,0.0,0.0,1.0600000000000005,0.12
27488,2015,non-refrigeratedwarehouse,1,1953,1.0,1.0,42420,0,42420,40.0,19.0,19.0,43.8,43.8,805751.0,805751.0,0.0,141962.0,484395.0,3214.0,321375.0,0.0,No,,Compliant,,47.53304631,-122.3260129,98108.0,20.44,0.43,0.2000003800000023,-0.6999996199999998,0.5,-2.300003050000001,5392.3125,55847.375,0.0,1580.4063000000024,5361.0,0.0,0.0,0.03000000000000025,0.1
27494,2015,distributioncenter,1,1979,1.0,1.0,36982,0,36982,,9.2,10.5,24.0,26.0,338923.0,390007.0,0.0,74588.0,254503.0,844.0,84430.0,0.0,No,,Compliant,,47.5337958,-122.3305702,98108.0,6.26,0.14,0.8000000000000007,-0.19999961999999982,2.39999847,-0.399996950000002,27531.5,70706.875,0.0,8069.0,27497.0,0.0,0.0,0.1900000000000004,0.1
27504,2015,non-refrigeratedwarehouse,1,1964,1.0,2.0,23400,0,23400,,19.2,20.2,60.4,63.5,449955.0,472762.0,0.0,131874.0,449973.0,0.0,0.0,0.0,No,,Compliant,,47.53609805,-122.3295635,98108.0,3.14,0.05,-0.8000003800000002,-1.6999992399999968,-2.4999984700000084,-5.400001529999997,-23422.3125,16078.0,0.0,-6865.0,-23452.0,0.0,0.0,-0.16999999999999993,0.1
27532,2015,other,7,1948,1.0,2.0,30720,0,30720,,63.8,81.2,100.9,120.4,1858029.0,2364396.0,0.0,138641.0,473062.0,13850.0,1384986.0,0.0,No,,Compliant,,47.62519556,-122.3531693,98109.0,76.85,2.44,-2.0000003799999995,-4.10000076,-6.299999999999997,-12.899996950000002,-50454.8125,-15496.8125,0.0,-14787.796899999987,-50486.0,0.0,0.0,-0.35000000000000053,0.1
27553,2015,non-refrigeratedwarehouse,2,1972,1.0,1.0,23232,0,23232,,7.5,7.5,23.6,23.6,174969.0,174969.0,0.0,51280.0,174976.0,0.0,0.0,0.0,No,,Compliant,,47.56620026,-122.32437134,98108.0,1.22,0.02,-2.9000015299999973,-5.899996950000002,-3.5000061000000073,-1.0000030999999865,-37351.875,35523.125,0.0,-831.0936999999976,-2864.0,-345.1000979999999,-34516.0,-1.8499999999999979,0.030000000000000027
27554,2015,non-refrigeratedwarehouse,2,1974,1.0,1.0,35046,0,35046,100.0,31.7,32.9,85.7,85.7,1030150.0,1072356.0,0.0,239582.0,817486.0,2127.0,212698.0,0.0,No,,Compliant,,47.56507492,-122.32473755,98108.0,17.0,0.38,-0.3000007600000032,-2.3999999999999986,-0.699998469999997,-7.60000153,-5383.593700000027,35278.0,0.0,-1578.4061999999976,-5406.0,0.0,0.0,-0.040000000000000036,0.09
27561,2015,refrigeratedwarehouse,2,1961,1.0,1.0,25577,0,25577,,38.3,37.0,105.2,101.0,979952.0,945663.0,0.0,233151.0,795546.0,1844.0,184439.0,0.0,No,,Compliant,,47.56479062,-122.32661404,98108.0,15.34,0.47,-1.099999239999999,-2.8999999999999986,-3.399996950000002,-9.0,-29709.5,34382.625,0.0,-8707.203100000013,-29742.0,0.0,0.0,-0.20999999999999996,0.12
27562,2015,non-refrigeratedwarehouse,2,1974,1.0,1.0,43380,0,43380,85.0,10.0,10.4,31.6,32.6,430500.0,445387.0,0.0,126172.0,430517.0,0.0,0.0,0.0,No,,Compliant,,47.56443787,-122.32465363,98108.0,3.0,0.03,-0.6999992399999968,-1.9000003800000016,-1.9999969499999963,-6.0,-14389.3125,22383.625,0.0,-4217.703100000013,-14413.0,0.0,0.0,-0.10000000000000009,0.09
27567,2015,small-andmid-sizedoffice,4,1995,1.0,3.0,20410,0,20410,19.0,98.7,104.1,235.4,243.0,2014245.0,2124561.0,0.0,377125.0,1286805.0,7275.0,727494.0,0.0,No,,Compliant,,47.65575628,-122.3420679,98103.0,47.61,2.06,-0.20000000000000284,-2.1000000000000014,-0.8000015000000076,-6.400000000000006,-5896.625,45108.125,0.0,-1728.8125,-5936.0,0.0,0.0,-0.040000000000000036,0.08000000000000002
27587,2015,small-andmid-sizedoffice,5,1983,1.0,3.0,24696,6300,18396,87.0,33.6,33.6,105.5,105.5,618366.0,618366.0,0.0,181233.0,618391.0,0.0,0.0,0.0,No,,Compliant,,47.70346877,-122.3342182,98133.0,4.31,0.07,0.5999996190000001,1.5000001899999997,1.1000007600000004,2.1000007600000004,13234.906300000002,34578.9063,0.0,1472.1992200000022,5017.0,82.5900269,8213.0,0.46999999999999975,0.04999999999999999
27597,2015,k-12school,5,1956,1.0,1.0,45174,0,45174,88.0,41.2,51.6,74.7,87.6,1860084.0,2331607.0,0.0,199497.0,680712.0,11794.0,1179400.0,0.0,Yes,,Compliant,,47.71428453,-122.3299494,98125.0,67.38,1.43,2.5000030500000037,0.399996950000002,2.4999938999999927,2.1000061000000017,92794.0,218764.75,0.0,-521.875,-1867.0,946.0400399999999,94574.0,5.010000000000005,0.27
27598,2015,worshipfacility,5,2002,1.0,1.0,24955,0,24955,42.0,25.3,29.9,52.5,57.4,630653.0,747136.0,0.0,91009.0,310536.0,3201.0,320130.0,0.0,Yes,,Compliant,,47.71439604,-122.3279741,98125.0,19.17,0.71,0.8999992399999996,-2.5999992399999954,1.7999984700000056,-3.699996949999999,38864.875,234459.25,0.0,5179.906300000002,17648.0,212.2802730000003,21191.0,1.25,0.07999999999999996
27639,2015,other,7,2008,1.0,2.0,23098,0,23098,,132.4,143.1,270.9,277.0,3058638.0,3304633.0,0.0,427134.0,1457443.0,16013.0,1601256.0,0.0,No,,Compliant,,47.62526703,-122.35187531,98109.0,95.2,3.85,0.0,-0.3999984699999999,0.09999999999999432,-1.2000000000000028,2571.0,95326.25,0.0,753.3125,2474.0,0.0,0.0,0.019999999999999574,0.16
